##############################
# Data for ETH_1
# CMD  ADDRESS      DATA
w      081c8082bb4    200009c4
w      081c8082bb8    34000090
w      081c8082bbc    340000da
w      081c8082bc0    e0000030
w      081c8082bc4    10100000
w      081c8082bc8    10410000
w      081c8082bcc    1049ffff
w      081c8082bd0    10488000
w      081c8082bd4    41c00af8
w      081c8082bd8    1048ffff
w      081c8082bdc    34000008
w      081c8082be0    e0000001
w      081c8082be4    e0000002
w      081c8082be8    10400000
w      081c8082bec    1018ffff
w      081c8082bf0    1008ffff
w      081c8082bf4    104affff
w      081c8082bf8    41d00b05
w      081c8082bfc    104a0001
w      081c8082c00    41d00b02
w      081c8082c04    32000001
w      081c8082c08    200045c1
w      081c8082c0c    200009e1
w      081c8082c10    40000afd
w      081c8082c14    e0000004
w      081c8082c18    10430000
w      081c8082c1c    104bffff
w      081c8082c20    10420000
w      081c8082c24    104affff
w      081c8082c28    500702e4
w      081c8082c2c    200001c1
w      081c8082c30    200001f9
w      081c8082c34    1048ffc0
w      081c8082c38    34000040
w      081c8082c3c    34000008
w      081c8082c40    1048ffff
w      081c8082c44    30000090
w      081c8082c48    10400000
w      081c8082c4c    1048ffff
w      081c8082c50    34000082
w      081c8082c54    500702e0
w      081c8082c58    200001c8
w      081c8082c5c    200001fc
w      081c8082c60    1048fff8
w      081c8082c64    34000040
w      081c8082c68    34000008
w      081c8082c6c    1048ffff
w      081c8082c70    30000090
w      081c8082c74    200009c4
w      081c8082c78    300000da
w      081c8082c7c    504706b4
w      081c8082c80    105affff
w      081c8082c84    200049f0
w      081c8082c88    e0000020
w      081c8082c8c    e00000a8
w      081c8082c90    200009c4
w      081c8082c94    34000090
w      081c8082c98    300000da
w      081c8082c9c    504706c8
w      081c8082ca0    104affff
w      081c8082ca4    e0000020
w      081c8082ca8    e00000a8
w      081c8082cac    200009c1
w      081c8082cb0    30000090
w      081c8082cb4    200009c2
w      081c8082cb8    34000090
w      081c8082cbc    300000da
w      081c8082cc0    504706c8
w      081c8082cc4    105affff
w      081c8082cc8    200049f0
w      081c8082ccc    e0000020
w      081c8082cd0    e00000a8
w      081c8082cd4    200009c1
w      081c8082cd8    30000090
w      081c8082cdc    200009c1
w      081c8082ce0    340000da
w      081c8082ce4    e0000030
w      081c8082ce8    10100000
w      081c8082cec    10410000
w      081c8082cf0    1049ffff
w      081c8082cf4    10488000
w      081c8082cf8    41c00b41
w      081c8082cfc    1048ffff
w      081c8082d00    34000008
w      081c8082d04    e0000001
w      081c8082d08    e0000002
w      081c8082d0c    10400000
w      081c8082d10    1018ffff
w      081c8082d14    1008ffff
w      081c8082d18    104affff
w      081c8082d1c    41d00b4e
w      081c8082d20    104a0001
w      081c8082d24    41d00b4b
w      081c8082d28    32000001
w      081c8082d2c    200045c1
w      081c8082d30    200009e1
w      081c8082d34    40000b46
w      081c8082d38    e000008c
w      081c8082d3c    30000120
w      081c8082d40    41650b52
w      081c8082d44    e0000045
w      081c8082d48    500701e8
w      081c8082d4c    104800ff
w      081c8082d50    10480008
w      081c8082d54    42000c3f
w      081c8082d58    10430000
w      081c8082d5c    104bffff
w      081c8082d60    10420000
w      081c8082d64    104affff
w      081c8082d68    500702e0
w      081c8082d6c    200001d0
w      081c8082d70    200001fc
w      081c8082d74    1048fff8
w      081c8082d78    34000040
w      081c8082d7c    34000008
w      081c8082d80    1048ffff
w      081c8082d84    30000090
w      081c8082d88    500702e0
w      081c8082d8c    200001c0
w      081c8082d90    200001fc
w      081c8082d94    1048fff8
w      081c8082d98    34000040
w      081c8082d9c    34000008
w      081c8082da0    1048ffff
w      081c8082da4    30000090
w      081c8082da8    500702e4
w      081c8082dac    200001ce
w      081c8082db0    200001fb
w      081c8082db4    1048fff0
w      081c8082db8    34000040
w      081c8082dbc    34000008
w      081c8082dc0    1048ffff
w      081c8082dc4    30000090
w      081c8082dc8    500702e8
w      081c8082dcc    200001d1
w      081c8082dd0    200001f8
w      081c8082dd4    1048ff80
w      081c8082dd8    34000040
w      081c8082ddc    34000008
w      081c8082de0    1048ffff
w      081c8082de4    30000090
w      081c8082de8    500702ec
w      081c8082dec    200001c5
w      081c8082df0    200001f8
w      081c8082df4    1048ff80
w      081c8082df8    34000040
w      081c8082dfc    34000008
w      081c8082e00    1048ffff
w      081c8082e04    30000090
w      081c8082e08    10400000
w      081c8082e0c    1048ffff
w      081c8082e10    34000082
w      081c8082e14    500702e0
w      081c8082e18    200001d8
w      081c8082e1c    200001fc
w      081c8082e20    1048fff8
w      081c8082e24    34000040
w      081c8082e28    34000008
w      081c8082e2c    1048ffff
w      081c8082e30    30000090
w      081c8082e34    500702e0
w      081c8082e38    200001c8
w      081c8082e3c    200001fc
w      081c8082e40    1048fff8
w      081c8082e44    34000040
w      081c8082e48    34000008
w      081c8082e4c    1048ffff
w      081c8082e50    30000090
w      081c8082e54    500702e4
w      081c8082e58    200001d8
w      081c8082e5c    200001fc
w      081c8082e60    1048fff8
w      081c8082e64    34000040
w      081c8082e68    34000008
w      081c8082e6c    1048ffff
w      081c8082e70    30000090
w      081c8082e74    500702e4
w      081c8082e78    200001c1
w      081c8082e7c    200001f9
w      081c8082e80    1048ffc0
w      081c8082e84    34000040
w      081c8082e88    34000008
w      081c8082e8c    1048ffff
w      081c8082e90    30000090
w      081c8082e94    500702ec
w      081c8082e98    200001d6
w      081c8082e9c    200001f6
w      081c8082ea0    1048fe00
w      081c8082ea4    34000040
w      081c8082ea8    34000008
w      081c8082eac    1048ffff
w      081c8082eb0    30000090
w      081c8082eb4    200009c4
w      081c8082eb8    300000da
w      081c8082ebc    e0000030
w      081c8082ec0    10100000
w      081c8082ec4    10410000
w      081c8082ec8    1049ffff
w      081c8082ecc    10488000
w      081c8082ed0    41c00bb7
w      081c8082ed4    1048ffff
w      081c8082ed8    34000008
w      081c8082edc    e0000001
w      081c8082ee0    e0000002
w      081c8082ee4    10400000
w      081c8082ee8    1018ffff
w      081c8082eec    1008ffff
w      081c8082ef0    104affff
w      081c8082ef4    41d00bc4
w      081c8082ef8    104a0001
w      081c8082efc    41d00bc1
w      081c8082f00    32000001
w      081c8082f04    200045c1
w      081c8082f08    200009e1
w      081c8082f0c    40000bbc
w      081c8082f10    e0000004
w      081c8082f14    10430000
w      081c8082f18    104bffff
w      081c8082f1c    10420000
w      081c8082f20    104affff
w      081c8082f24    500702e0
w      081c8082f28    200001d4
w      081c8082f2c    200001fc
w      081c8082f30    1048fff8
w      081c8082f34    34000040
w      081c8082f38    34000008
w      081c8082f3c    1048ffff
w      081c8082f40    30000090
w      081c8082f44    500702e0
w      081c8082f48    200001c4
w      081c8082f4c    200001fc
w      081c8082f50    1048fff8
w      081c8082f54    34000040
w      081c8082f58    34000008
w      081c8082f5c    1048ffff
w      081c8082f60    30000090
w      081c8082f64    500702e4
w      081c8082f68    200001d3
w      081c8082f6c    200001fb
w      081c8082f70    1048fff0
w      081c8082f74    34000040
w      081c8082f78    34000008
w      081c8082f7c    1048ffff
w      081c8082f80    30000090
w      081c8082f84    500702e8
w      081c8082f88    200001d9
w      081c8082f8c    200001f9
w      081c8082f90    1048ffc0
w      081c8082f94    34000040
w      081c8082f98    34000008
w      081c8082f9c    1048ffff
w      081c8082fa0    30000090
w      081c8082fa4    500702ec
w      081c8082fa8    200001cd
w      081c8082fac    200001f7
w      081c8082fb0    1048ff00
w      081c8082fb4    34000040
w      081c8082fb8    34000008
w      081c8082fbc    1048ffff
w      081c8082fc0    30000090
w      081c8082fc4    10400000
w      081c8082fc8    1048ffff
w      081c8082fcc    34000082
w      081c8082fd0    500702e0
w      081c8082fd4    200001dc
w      081c8082fd8    200001fc
w      081c8082fdc    1048fff8
w      081c8082fe0    34000040
w      081c8082fe4    34000008
w      081c8082fe8    1048ffff
w      081c8082fec    30000090
w      081c8082ff0    500702e0
w      081c8082ff4    200001cc
w      081c8082ff8    200001fc
w      081c8082ffc    1048fff8
w      081c8083000    34000040
w      081c8083004    34000008
w      081c8083008    1048ffff
w      081c808300c    30000090
w      081c8083010    500702e4
w      081c8083014    200001dc
w      081c8083018    200001fc
w      081c808301c    1048fff8
w      081c8083020    34000040
w      081c8083024    34000008
w      081c8083028    1048ffff
w      081c808302c    30000090
w      081c8083030    500702e4
w      081c8083034    200001c8
w      081c8083038    200001fa
w      081c808303c    1048ffe0
w      081c8083040    34000040
w      081c8083044    34000008
w      081c8083048    1048ffff
w      081c808304c    30000090
w      081c8083050    500702e8
w      081c8083054    200001c8
w      081c8083058    200001f7
w      081c808305c    1048ff00
w      081c8083060    34000040
w      081c8083064    34000008
w      081c8083068    1048ffff
w      081c808306c    30000090
w      081c8083070    500702f0
w      081c8083074    200001da
w      081c8083078    200001fa
w      081c808307c    1048ffe0
w      081c8083080    34000040
w      081c8083084    34000008
w      081c8083088    1048ffff
w      081c808308c    30000090
w      081c8083090    200009c4
w      081c8083094    300000da
w      081c8083098    e0000030
w      081c808309c    10100000
w      081c80830a0    10410000
w      081c80830a4    1049ffff
w      081c80830a8    10488000
w      081c80830ac    41c00c2e
w      081c80830b0    1048ffff
w      081c80830b4    34000008
w      081c80830b8    e0000001
w      081c80830bc    e0000002
w      081c80830c0    10400000
w      081c80830c4    1018ffff
w      081c80830c8    1008ffff
w      081c80830cc    104affff
w      081c80830d0    41d00c3b
w      081c80830d4    104a0001
w      081c80830d8    41d00c38
w      081c80830dc    32000001
w      081c80830e0    200045c1
w      081c80830e4    200009e1
w      081c80830e8    40000c33
w      081c80830ec    e000008c
w      081c80830f0    30000120
w      081c80830f4    41650c3f
w      081c80830f8    e0000045
w      081c80830fc    500701e8
w      081c8083100    104800ff
w      081c8083104    10480010
w      081c8083108    42000cdf
w      081c808310c    10430000
w      081c8083110    104bffff
w      081c8083114    10420000
w      081c8083118    104affff
w      081c808311c    500702e4
w      081c8083120    200001d8
w      081c8083124    200001fc
w      081c8083128    1048fff8
w      081c808312c    34000040
w      081c8083130    34000008
w      081c8083134    1048ffff
w      081c8083138    30000090
w      081c808313c    10400000
w      081c8083140    1048ffff
w      081c8083144    34000082
w      081c8083148    500702e0
w      081c808314c    200001d8
w      081c8083150    200001fc
w      081c8083154    1048fff8
w      081c8083158    34000040
w      081c808315c    34000008
w      081c8083160    1048ffff
w      081c8083164    30000090
w      081c8083168    500702ec
w      081c808316c    200001d6
w      081c8083170    200001f6
w      081c8083174    1048fe00
w      081c8083178    34000040
w      081c808317c    34000008
w      081c8083180    1048ffff
w      081c8083184    30000090
w      081c8083188    200009c4
w      081c808318c    300000da
w      081c8083190    504706b4
w      081c8083194    104affff
w      081c8083198    e0000020
w      081c808319c    e00000a8
w      081c80831a0    200009c1
w      081c80831a4    30000090
w      081c80831a8    200009c1
w      081c80831ac    340000da
w      081c80831b0    504706c4
w      081c80831b4    104affff
w      081c80831b8    e0000020
w      081c80831bc    e00000a8
w      081c80831c0    200009c1
w      081c80831c4    30000090
w      081c80831c8    200009c2
w      081c80831cc    34000090
w      081c80831d0    340000da
w      081c80831d4    504706c4
w      081c80831d8    105affff
w      081c80831dc    200049f0
w      081c80831e0    e0000020
w      081c80831e4    e00000a8
w      081c80831e8    200009c4
w      081c80831ec    34000090
w      081c80831f0    300000da
w      081c80831f4    e0000030
w      081c80831f8    10100000
w      081c80831fc    10410000
w      081c8083200    1049ffff
w      081c8083204    10488000
w      081c8083208    41c00c85
w      081c808320c    1048ffff
w      081c8083210    34000008
w      081c8083214    e0000001
w      081c8083218    e0000002
w      081c808321c    10400000
w      081c8083220    1018ffff
w      081c8083224    1008ffff
w      081c8083228    104affff
w      081c808322c    41d00c92
w      081c8083230    104a0001
w      081c8083234    41d00c8f
w      081c8083238    32000001
w      081c808323c    200045c1
w      081c8083240    200009e1
w      081c8083244    40000c8a
w      081c8083248    e0000004
w      081c808324c    10430000
w      081c8083250    104bffff
w      081c8083254    10420000
w      081c8083258    104affff
w      081c808325c    500702e0
w      081c8083260    200001c8
w      081c8083264    200001fc
w      081c8083268    1048fff8
w      081c808326c    34000040
w      081c8083270    34000008
w      081c8083274    1048ffff
w      081c8083278    30000090
w      081c808327c    10400000
w      081c8083280    1048ffff
w      081c8083284    34000082
